id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionId	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	fieldNumber	occurrenceId	eventDate	year	month	day	recordedBy	habitat	occurrenceRemarks	sex	lifeStage	individualCount	organismRemarks	reproductiveCondition	disposition	eventTime	eventRemarks	taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	vernacularName	continent	country	countryCode	stateProvince	county	locality	locationRemarks	verbatimLatitude	verbatimLongitude	geodeticDatum	verbatimCoordinateSystem	fieldNotes
1	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201501:001	2015-01-07	2015	1	7	Reyes, Victor	ND	muerto	ND	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510446	9881438	WGS84 17S	UTM	ESTADO DESCOMPOISICION 2 CON GOLPE Y FRACTURA EN CABEZA
2	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201501:002	2015-01-08	2015	1	8	Lopez, Angel	ND	muerto	ND	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510599	9881209	WGS84 17S	UTM	AVANZADO ESTADO DESCOMPOSICION #  4
3	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201501:003	2015-01-09	2015	1	9	Lara, Fausto	ND	vivo	ND	ND	1	ND	ND	enviado a centro de rehabilitación	ND	ND	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510446	9881438	WGS84 17S	UTM	TRASLADADA A PNM POR FRACTURA EN CABEZA
4	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201501:004	2015-01-18	2015	1	18	Taffur, Andrés	ND	muerto	ND	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45450	Dermochelys coracea	Animalia|Chordata|Sauropsida|Testudines|Dermochelyidae|Dermochelys	Animalia	Chordata	Sauropsida	Testudines	Dermochelyidae	Dermochelys	coracea	Tortuga Laud	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510446	9881438	WGS84 17S	UTM	ND
5	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201501:005	2015-01-16	2015	1	16	Lara, Fausto	ND	muerto	macho	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510446	9881438	WGS84 17S	UTM	VARAMIENTO POR POSIBLE COLISIÓN CON EMBARCACION (FRACTURA EN CABEZA)
6	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201502:001	2015-02-15	2015	2	15	Taffur, Andrés	ND	muerto	ND	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510029	9882344	WGS84 17S	UTM	ESTADO DESCOMPOSICION 2, CAUSA DE MUERTE SIN DETERMINAR
7	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201502:002	2015-02-16	2015	2	16	Taffur, Andrés	ND	vivo	hembra	ND	1	ND	ND	enviado a centro de rehabilitación	ND	ND	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510128	9882103	WGS84 17S	UTM	PRESENTO GOLPE EN CABEZA, FUE DERIVADO AL PNM
8	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201502:003	2015-02-22	2015	2	22	Lopez, Angel	ND	muerto	hembra	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510421	9881546	WGS84 17S	UTM	PRESENTABA ENREDAMIENTO DE ANZUELO EN ALETAS
9	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201503:001	2015-03-21	2015	3	21	Lopez, Angel	ND	muerto	ND	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510751	9880839	WGS84 17S	UTM	ESTADO DESCOMPOSICIoN 2, CAUSA DE MUERTE SIN DETERMINAR
10	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201504:001	2015-04-05	2015	4	5	Lopez, Angel	ND	vivo	ND	ND	1	ND	ND	enviado a centro de rehabilitación	ND	ND	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510535	9881262	WGS84 17S	UTM	NO PRESENTABA TRAUMA EXTERNO PERO PRESENTABA AGOTAMIENTO Y DESHIDRATACION. DERIVADA AL PNM
11	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201504:002	2015-04-13	2015	4	13	Solorzano, Iliana	ND	vivo	hembra	ND	1	ND	ND	enterrado	ND	ND	ND	Rhincodon typus	"Animalia|Chordata|Chondrichthyes|	Orectolobiformes|Rhincodontidae|Rhincodon"	Animalia	Chordata	Chondrichthyes	Orectolobiformes	Rhincodontidae	Rhincodon	typus	Tiburón ballena	South America	Ecuador	EC	Manabí	Manta	Santa Marianita	ND	5174493	9891680	WGS84 17S	UTM	SE APLICÓ SALVAMENTO, MURIO POSTERIORMENTE
12	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201504:003	2015-04-22	2015	4	22	Pincay, Ronald	ND	muerto	hembra	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45801	Globicephala macrorhynchus	"Animalia|Chordata|Mammalia|Artiodactyla|Delphinidae|	Globicephala"	Animalia	Chordata	Mammalia	Artiodactyla	Delphinidae	Globicephala	macrorhynchus	Ballena piloto	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510533	9881324	WGS84 17S	UTM	ND
13	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201505:001	2015-05-01	2015	5	1	Macias, Hilario	ND	muerto	ND	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	509985	9882407	WGS84 17S	UTM	PRESENTABA ANZUELO EN ESÓFAGO
14	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201505:002	2015-05-01	2015	5	1	Reyes, Victor	ND	muerto	hembra	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	509981	9882423	WGS84 17S	UTM	ESTADO DESCOMPOSICIÓN 3 SIN DEFINIR CAUSA DE MUERTE. NO PRESENTABA EXTREMIDADES
15	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201505:003	2015-05-29	2015	5	29	Bolaños, Carlos	ND	muerto	ND	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510510	9881310	WGS84 17S	UTM	NO SE IDENTIFICÓ CAUSA MUERTE, ALTA DESCOMPOSICIÓN
16	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201505:004	2015-05-10	2015	5	10	Pincay, Ronald	ND	vivo	hembra	ND	1	ND	ND	enviado a centro de rehabilitación	ND	ND	ec.bio.spp.45778	Arctocephalus australis	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Arctophoca	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctophoca	australis	Lobo marino de Galápagos	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510301	9881799	WGS84 17S	UTM	Presentaba corte en aleta y ocico
17	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201506:001	2015-06-01	2015	6	1	Lopez, Angel	ND	muerto	ND	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	509899	9882599	WGS84 17S	UTM	DESCOMPOSICIÓN 4, NO SE PUDO DETERMINAR CAUSA MUERTE
18	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201506:002	2015-06-06	2015	6	6	Reyes, Victor	ND	muerto	macho	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510334	9817231	WGS84 17S	UTM	PRESENTABA ESTADO DESCOMPOSICIÓN 2, POSIBLE MUERTE POR ANZUELO
19	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201506:003	2015-06-08	2015	6	8	Lara, Fausto	ND	muerto	hembra	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510247	9881889	WGS84 17S	UTM	ESTADO DESCOMPOSICIÓN 4, NO SE PUDO DETERMINAR CAUSA MUERTE
20	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201506:004	2015-06-12	2015	6	12	Lara, Fausto	ND	muerto	hembra	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510555	9881208	WGS84 17S	UTM	PRESENTÓ AFECTACIÓN EXTERNA
21	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201506:005	2015-06-19	2015	6	19	Lara, Fausto	ND	muerto	macho	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	509858	9882664	WGS84 17S	UTM	ESTADO DESCOMPOSICIÓN No. 2, POSIBLE CAUSA DE INTERACCIÓN CON PESQUERÍA
22	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201506:006	2015-06-02	2015	6	2	Lara, Fausto	ND	muerto	ND	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.45808	Stenella coeruleoalba	Animalia|Chordata|Mammalia|Artiodactyla|Delphinidae|Stenella	Animalia	Chordata	Mammalia	Artiodactyla	Delphinidae	Stenella	coeruleoalba	Delfín listado	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	510227	9881904	WGS84 17S	UTM	ND
23	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:201506:007	2015-06-12	2015	6	12	Lara, Fausto	ND	muerto	ND	ND	1	ND	ND	enterrado	ND	ND	ec.bio.spp.48283	Sula nebouxii	Animalia|Chordata|Aves|Suliformes|Sulidae|Sula	Animalia	Chordata	Aves	Suliformes	Sulidae	Sula	nebouxii	Piquero de patas azules	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	ND	509965	9882498	WGS84 17S	UTM	ND
