id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionId	datasetName	ownerInstitutionCode	basisOfRecord	occurrenceId	fieldNumber	recordedBy	verbatimEventDate	year	month	day	continent	country	countryCode	stateProvince	county	locality	decimalLatitude	decimalLongitude	verbatimLongitude	verbatimLatitude	geodeticDatum	verbatimCoordinateSystem	taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	vernacularName	occurrenceRemarks	lifeStage	habitat	sex	eventRemarks	organismRemarks	disposition	fieldNotes
25	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-020		"Rosado, Roberto"	29/08/2015	2015	8	29	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.06095791	-80.91181604	509811	9882732	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	hembra	ND	fractura	entierro técnico	VARAMIENTO POR POSIBLE COLISIÓN CON EMBARCACIÓN (FRACTURA EN CABEZA)
26	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-021		"Rosado, Roberto"	30/08/2015	2015	8	30	South America	Ecuador	EC	Manabí	Manta	La Botada	-1.072493	-80.90604522	510453	9881457	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	muerto	ND	ND	hembra	ND	fractura	entierro técnico	VARAMIENTO POR POSIBLE COLISIÓN CON EMBARCACIÓN (FRACTURA EN CABEZA)
27	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-022		"Reyes, Victor"	04/09/2015	2015	9	4	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.0737596	-80.90536207	510529	9881317	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	hembra	ND	ND	entierro técnico	NO SE PUDO DETERMINAR LA POSIBLE CAUSA
28	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-023		"Lopez, Angel"	14/09/2015	2015	9	14	South America	Ecuador	EC	Manabí	Manta	La Botada	-1.06940792	-80.90703403	510343	9881798	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	muerto	ND	ND	hembra	ND	fractura	entierro técnico	VARAMIENTO POR POSIBLE COLISIÓN CON EMBARCACIÓN (FRACTURA EN CABEZA Y CAPARAZÓN)
29	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-024		"Lopez, Angel"	15/09/2015	2015	9	15	South America	Ecuador	EC	Manabí	Manta	La Botada	-1.04577633	-80.90335855	510752	9884410	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	muerto	ND	ND	hembra	ND	fractura	entierro técnico	VARAMIENTO POR POSIBLE COLISIÓN CON EMBARCACIÓN (FRACTURA EN CABEZA)
30	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-025		"Sanchez, Ivan"	15/09/2015	2015	9	15	South America	Ecuador	EC	Manabí	Manta	El Abra	-1.09796983	-80.89734369	511421	9878641	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	hembra	ND	ND	entierro técnico	NO SE PUDO DETERMINAR LA POSIBLE CAUSA
31	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-026		"Sanchez, Ivan"	17/09/2015	2015	9	17	South America	Ecuador	EC	Manabí	Manta	El Abra	-1.09921834	-80.89719084	511438	9878503	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	hembra	ND	ND	entierro técnico	"NO SE PUDO DETERMINAR LA POSIBLE CAUSA, EL CUERPO DE LA TORTUGA NO PRESENTABA  LA CABEZA"
32	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-027		"Sanchez, Ivan"	17/09/2015	2015	9	17	South America	Ecuador	EC	Manabí	Manta	El Abra	-1.09815982	-80.89743357	511411	9878620	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	hembra	ND	ND	entierro técnico	"NO SE PUDO DETERMINAR LA POSIBLE CAUSA, EL CUERPO DE LA TORTUGA NO PRESENTABA  LA CABEZA NI ALETAS"
33	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-028		"Lara, Fausto"	30/09/2015	2015	9	30	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.07126259	-80.90665646	510385	9881593	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	muerto	ND	ND	hembra	Autolisis avanzada	ND	entierro técnico	"AVANZADA DESCOMPOSICIÓN, PRESENTÓ AUSENCIA DE CABEZA Y EXTREMIDADES  DEBIDO A POSIBLE FAUNA MARINA CARROÑERA"
34	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-MM-2015-005		"Zambrano, Juan"	16/09/2015	2015	9	16	South America	Ecuador	EC	Manabí	Manta	Rio Caña	-1.08371146	-80.90109231	511004	9880217	WGS84	UTM	ec.bio.spp.45781	Zalophus wollebaeki	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Zalophus	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Zalophus	wollebaeki	León marino de Galápagos	muerto	ND	ND	ND	ND	ND	entierro técnico	ND
35	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-029		"Lara, Fausto"	03/10/2015	2015	10	3	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.07966738	-80.90248563	510849	9880664	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	hembra	Autolisis avanzada	ND	entierro técnico	PRESENTABA AVANZADA DESCOMPOSICIÓN Y AUSENCIA DE CABEZA.
36	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-030		"Lara, Fausto"	03/10/2015	2015	10	3	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.07870838	-80.90306091	510785	9880770	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	hembra	ND	Interacción con Pesquerias	entierro técnico	PRESENTÓ LÍNEA DE SEDAL DE ANZUELO SALIENDO DESDE EL  ESÓFAGO (INTERACCIÓN CON PESQUERÍA)
37	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-031		"Reyes, Victor"	11/10/2015	2015	10	11	South America	Ecuador	EC	Manabí	Manta	Liguiqui	-1.02636018	-80.88246165	513077	9886556	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	hembra	ND	Interacción con Pesquerias	entierro técnico	PRESENTABA DAÑO DE ARPON EN CABEZA
38	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-032		"Sanchez, Ivan"	18/10/2015	2015	10	18	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.06892843	-80.90782501	510255	9881851	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	hembra	ND	fractura	entierro técnico	"PRESENTABA FRACTURA EN ALETA DERECHA, POSIBLE INTERACCIÓN CON PESQUERÍA"
39	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-033		"Sanchez, Ivan"	18/10/2015	2015	10	18	South America	Ecuador	EC	Manabí	Portoviejo	Crucita	-0.861938	-80.537865	ND	ND	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	vivo	ND	ND	hembra	ND	Interacción con Pesquerias	Centro de Conservación Ex Situ	"MEDIANTE DENUNCIA 911, SE REPORTÓ VARAMIENTO EN PLAYA CRUCITA. GUARDAPARQUE TRASLADARON TORTUGA HASTA CENTRO REHABILITACIÓN EN PNM. PRESENTABA ANZUELO EN ESÓFAGO"
40	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-034		"Sanchez, Ivan"	18/10/2015	2015	10	18	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.07870838	-80.90306091	510554	9881319	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	vivo	ND	ND	hembra	ND	Interacción con Pesquerias	Centro de Conservación Ex Situ	EVALUACIÓN MÉDICA REFIRIO LA PRESENCIA DE AGUA EN PULMONES. GUARDAPARQUE TRASLADARON  TORTUGA HASTA CENTRO REHABILITACIÓN EN PNM
41	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-TM-2015-035		"Lopez, Angel"	21/10/2015	2015	10	21	South America	Ecuador	EC	Manabí	Manta	Las Piñas	-1.09097635	-80.89907868	511228	9879414	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	hembra	ND	golpe	entierro técnico	PRESENTABA GOLPE EN CAPARAZÓN DEBIDO A POSIBLE COLISIÓN CON EMBARCACIÓN
42	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-MM-2015-006		"Sanchez, Ivan"	07/10/2015	2015	10	7	South America	Ecuador	EC	Manabí	Manta	La Botada	-1.04313453	-80.9033047	510758	9884702	WGS84	UTM	ec.bio.spp.45778	Arctocephalus australis	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Arctophoca	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctophoca	australis	Lobo marino de Galápagos	muerto	ND	ND	ND	ND	ND	ND	ND
43	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	PACOCHE-MM-2015-007		"Sanchez, Ivan"	11/10/2015	2015	10	11	South America	Ecuador	EC	Manabí	Manta	Santa Marianita	-0.97132376	-80.83710116	518124	9892639	WGS84	UTM	ec.bio.spp.45778	Arctocephalus australis	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Arctophoca	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctophoca	australis	Lobo marino de Galápagos	muerto	ND	ND	hembra	ND	ND	ND	ND
