id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionId	datasetName	ownerInstitutionCode	basisOfRecord	occurrenceId	fieldNumber	recordedBy	verbatimEventDate	year	month	day	eventTime	continent	country	countryCode	stateProvince	county	locality	decimalLatitude	decimalLongitude	verbatimLongitude	verbatimLatitude	geodeticDatum	verbatimCoordinateSystem	taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	vernacularName	occurrenceRemarks	lifeStage	habitat	sex	eventRemarks	organismRemarks	disposition	fieldNotes	LCC	cm/m	ACC	cm/m	Envergadura	cm/m	Longitud Total	
69	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201906:001		"Quinde, Orlin|Hernandez, Saily"	26/06/2019	2019	6	26	18:10:00	South America	Ecuador	EC	Guayas	ND	Engabao	-2.6343968	-80.44080563	562160	9708804	WGS84	UTM	ec.bio.spp.45797	Megaptera novaeangliae	Animalia|Chordata|Mammalia|Cetacea|Balaenopteridae|Megaptera	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae	Ballena jorobada	muerto	adulto	playa	hembra	Fresco			"marea alta, area turistica"								
70	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201907:001		"Martinez, Jhonny|Quinde, Orlin"	08/07/2019	2019	7	8	08:30:00	South America	Ecuador	EC	Guayas	ND	Engabao	-2.64079913	-80.43482056	562825	9708096	WGS84	UTM	ec.bio.spp.45797	Megaptera novaeangliae	Animalia|Chordata|Mammalia|Cetacea|Balaenopteridae|Megaptera	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae	Ballena jorobada	muerto	adulto	orilla	hembra	Autolisis avanzada			"marea alta, area turistica"								
71	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201908:001		"Figueroa, Ubaldo"	26/08/2019	2019	8	26	16:40:00	South America	Ecuador	EC	Guayas	ND	Engabao	-2.60973739	-80.46580637	559382	9711531	WGS84	UTM	ec.bio.spp.45797	Megaptera novaeangliae	Animalia|Chordata|Mammalia|Cetacea|Balaenopteridae|Megaptera	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae	Ballena jorobada	muerto	adulto	orilla	hembra	Autolisis avanzada			"marea alta, area turistica"								
72	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:2020:07:001		"Martinez, Jhonny"	18/07/2020	2020	7	18	20:20:00	South America	Ecuador	EC	Guayas	ND	Engabao	-2.576702	-80.492681	ND	ND	WGS84	UTM	ec.bio.spp.45797	Megaptera novaeangliae	Animalia|Chordata|Mammalia|Cetacea|Balaenopteridae|Megaptera	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae	Ballena jorobada	vivo	cria	playa	macho	Autolisis 			"marea alta, area turistica"								
73	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201601:001		"Sánchez, Ivan"	01/01/2016	2016	1	1	ND	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.07300869	-80.90580252	510480	9881400	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	vivo	ND	ND	ND	ND	fractura		PESENTÓ FRACTURA EN CABEZA								
74	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201601:002		"Sánchez, Ivan"	01/01/2016	2016	1	1	ND	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.07222159	-80.90625196	510430	9881487	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	muerto	ND	ND	macho	ND			NO PRESENTÓ CABEZA NI EXTREMIDADES SUPERIORES								
75	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201601:003		"Sánchez, Ivan"	02/01/2016	2016	1	2	ND	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.06828608	-80.90806771	510228	9881922	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	muerto	ND	ND	ND	ND			"ESTADO DESCOMPOSICIÓN 2, CAUSA DE MUERTE SIN DETERMINAR"								
76	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201601:004		"Sánchez, Ivan"	03/01/2016	2016	1	3	ND	South America	Ecuador	EC	Manabí	Manta	San Mateo	-0.95469369	-80.81314009	520790	9894477	WGS84	UTM	ec.bio.spp.48276	Pelecanus occidentalis	Animalia|Chordata|Aves|Pelecaniformes|Pelecanidae|Pelecanus	Animalia	Chordata	Aves	Pelecaniformes	Pelecanidae	Pelecanus	occidentalis	Pelícano pardo	vivo	ND	ND	ND	ND		rescate	SE ENCONTRABA AVE MUY DEBIL								
77	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201601:005		"Sánchez, Ivan"	13/01/2016	2016	1	13	ND	South America	Ecuador	EC	Manabí	Manta	La Botada	-1.06495674	-80.90973963	510042	9882290	WGS84	UTM	ec.bio.spp.48381	Phoebastria irrorata	Animalia|Chordata|Aves|Procellariiformes|Diomedeidae|Phoebastria	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Phoebastria	irrorata	Albatros de Galápagos	vivo	ND	ND	ND	ND	fractura		PRESENTÓ GOLPE Y POSIBLE FRACTURA EN ALAS								
78	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201601:006		"Sánchez, Ivan"	13/01/2016	2016	1	13	ND	South America	Ecuador	EC	Manabí	Manta	Tarqui	-0.94980132	-80.71359041	531866	9895017	WGS84	UTM	ec.bio.spp.48276	Pelecanus occidentalis	Animalia|Chordata|Aves|Pelecaniformes|Pelecanidae|Pelecanus	Animalia	Chordata	Aves	Pelecaniformes	Pelecanidae	Pelecanus	occidentalis	Pelícano pardo	vivo	ND	ND	ND	ND	fractura		PRSENCIA DE ALA ROTA CON DIFUCULTAD PARA REALIZAR VUELO								
79	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201601:007		"Alonzo, Leonardo"	17/01/2016	2016	1	17	ND	South America	Ecuador	EC	Manabí	Manta	La Botada	-1.06087648	-80.91186098	509806	9882741	WGS84	UTM	ec.bio.spp.45780	Otaria flavescens	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Otaria	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	flavescens	Lobo marino	muerto	ND	ND	ND	ND	fractura		"ESRADO DESCOMPOSICIÓN # 2, PRESENTABA PROTUBERANCIA ALETA IZQUIERDA"								
80	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201603:001		"López, Angel"	01/03/2016	2016	3	1	ND	South America	Ecuador	EC	Manabí	Manta	Río Caña	-1.08172108	-80.90175751	510930	9880437	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	muerto	ND	ND	hembra	ND	golpe		FRACTURA EN CABEZA								
81	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201603:002		"Sánchez, Ivan"	07/03/2016	2016	3	7	ND	South America	Ecuador	EC	Manabí	Manta	Santa Marianita	-0.97368517	-80.83860204	517957	9892378	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	vivo	ND	ND	hembra	ND	golpe		"PRESENTÓ GOLPE EN COBEZA Y CAPARAZÓN, ESTABA DESHIDRATADA"								
82	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201603:003		"Sánchez, Ivan"	27/03/2016	2016	3	27	ND	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.08125968	-80.90211705	510890	9880488	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	vivo	ND	ND	hembra	ND			ND								
83	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201603:004		"Lara, Fausto"	14/03/2016	2016	3	14	ND	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.07444718	-80.90488567	510582	9881241	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	hembra	ND	golpe		PRESENTÓ GOLPE EN COBEZA Y AVANZADO ESTADO DESCOMPOISCIÓN								
84	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201604:001		"Sánchez, Ivan"	24/04/2016	2016	4	24	ND	South America	Ecuador	EC	Manabí	Manta	El Murciélago	-0.94114459	-80.7312792	529898	9895974	WGS84	UTM	ec.bio.spp.48283	Sula nebouxii	Animalia|Chordata|Aves|Suliformes|Sulidae|Sula	Animalia	Chordata	Aves	Suliformes	Sulidae	Sula	nebouxii	Piquero de patas azules	vivo	ND	ND	ND	ND			ND								
85	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201605:001		"Rosado, Roberto"	30/05/2016	2016	5	30	ND	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.06197117	-80.91090819	509912	9882620	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto	ND	ND	macho	ND			ND								
86	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201605:002		"López, Yandry"	14/05/2016	2016	5	14	ND	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.06875	-80.907674	510073	9822551	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	vivo	ND	ND	hembra	ND			ND								
87	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201606:001		"López, Angel"	23/06/2016	2016	6	23	ND	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.0634911	-80.91031492	509978	9882452	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	vivo	ND	ND	hembra	ND			ND								
88	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201607:001		"Rosado, Roberto"	11/07/2016	2016	7	11	ND	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.07628375	-80.90398678	510682	9881038	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	vivo	ND	ND	hembra	ND			ND								
89	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	EC:AAN:VAR:201607:002		"Rosado, Roberto"	13/07/2016	2016	7	13	ND	South America	Ecuador	EC	Manabí	Manta	San Lorenzo	-1.06214307	-80.91099807	509902	9882601	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	vivo	ND	ND	hembra	ND			ND								
